"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.816177733E2,1.188093781E0,-3.792448044E-1,-2.491010427E0
1.821152985E2,-1.332968235E0,3.214812279E-1,2.602932692E0
1.826128235E2,1.285243869E0,6.989711523E-2,-3.329222441E0
1.831103477E2,-2.422591448E0,1.955584168E0,9.149383903E-1
1.836078727E2,1.680471539E0,-4.234026372E-1,-3.592730045E0
1.841053978E2,-3.778140843E-1,4.613801837E-1,2.933115721E0
1.846029228E2,4.897145033E-1,-1.110537171E0,-3.377072334E0
1.851004476E2,-9.652994573E-2,4.058786929E-1,2.991681576E0
1.855979726E2,4.850904644E-1,-1.648573160E0,-2.616788864E0
1.860954973E2,-2.340433896E-1,4.320760965E-1,3.317854643E0
1.865930223E2,7.454777956E-1,-7.359507680E-1,-2.648577213E0
1.870905480E2,4.370189905E-1,2.388766259E-1,2.941426039E-1
1.875880730E2,3.991681933E-1,1.339695334E0,-3.985716701E-1
1.880855974E2,6.678868532E-1,-1.043781638E-1,6.544005126E-2
1.885831214E2,2.365046293E-1,-2.067549825E-1,-1.183012053E-1
1.890806465E2,9.062886983E-2,-2.778398395E-1,-3.127782643E-1
1.895781715E2,1.548807025E-1,2.909614742E-1,-1.835166216E-1
1.900756963E2,1.003646925E-1,-1.917210780E-2,-7.500945032E-2
1.905732223E2,-1.714439690E-1,-4.218144119E-1,-1.496039927E-1
1.910707480E2,3.087848425E-1,-1.027202383E-1,2.817023993E-1
1.915682740E2,-2.028468847E-1,-1.437430084E-1,-1.115111485E-1
1.920658001E2,4.052296281E-1,1.520766467E-1,2.932240367E-1
1.925633261E2,-1.121593267E-1,1.001548320E-1,-2.662772238E-1
1.930608514E2,1.411957741E-1,3.938017190E-1,8.528526872E-2
1.935583774E2,-4.088759720E-1,-3.026209176E-1,-1.954340637E-1
1.940559037E2,8.815941215E-1,-1.955125213E0,2.572633982E0
1.945534297E2,-4.144741297E-1,2.323198877E-2,1.670043588E0
1.950509555E2,1.387381315E0,-1.981057286E0,-2.592432499E0
1.955484805E2,-1.108060241E0,-9.525758624E-1,3.492605925E0
1.960460051E2,1.893749952E0,-9.056392312E-1,-1.785217643E0
