"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.525280743E2,7.064580917E-1,5.482661724E-1,-1.862698197E-1
1.530280743E2,-9.924507141E-1,-9.283708930E-1,1.974643469E-1
1.535280743E2,8.672943115E-1,7.167854905E-1,-2.616351843E-1
1.540280743E2,-1.246380806E0,-9.933617115E-1,4.282992482E-1
1.545280743E2,1.204373360E0,9.047156572E-1,-2.717590928E-1
1.550280743E2,-1.341392517E0,-1.014357686E0,3.012827039E-1
1.555280743E2,1.194931984E0,9.140030146E-1,-2.523435950E-1
1.560280743E2,-1.311020851E0,-1.063788056E0,3.683270812E-1
1.565280743E2,1.117225647E0,6.281933188E-1,-4.638060331E-1
1.570280743E2,6.176185608E-1,9.711285233E-1,-4.114047885E-1
1.575280743E2,-1.488752365E0,-1.211876869E0,3.420556188E-1
1.580280743E2,1.392631531E0,8.260923028E-1,-2.856780887E-1
1.585280743E2,-1.065985680E0,-3.638268709E-1,2.573407888E-1
1.590280743E2,1.497354507E-1,2.996385098E-1,1.387683749E-1
1.595280743E2,-4.354400635E-1,7.794816494E-1,-3.055384159E-1
1.600280743E2,2.139749527E-1,1.195925474E0,-3.260558844E-2
1.605280743E2,-3.329448700E-1,6.820363998E-1,-1.028599143E-1
1.610280743E2,3.802385330E-1,3.142200708E-1,5.196896195E-1
1.615280743E2,-6.157169342E-1,-1.925933361E-2,-3.011138439E-1
1.620280743E2,-5.884647369E-2,-3.853416443E-2,-2.066165209E-1
1.625280743E2,-2.339010239E-1,1.864913702E-1,-3.634871244E-1
1.630280743E2,-4.263114929E-2,1.044741631E0,-1.770569086E-1
1.635280743E2,-1.874446869E-1,4.502282143E-1,1.651372910E-1
1.640280743E2,1.691236496E-1,-4.160864353E-1,2.702757120E-1
1.645280743E2,1.682643890E-1,-2.584414482E-1,-1.456094980E-1
1.650280743E2,-5.758342743E-1,-3.271492720E-1,3.456891775E-1
1.655280743E2,-8.962802887E-1,-2.454566956E-1,-8.462104797E-1
1.660280743E2,-2.398204803E-2,-1.164799571E0,2.563837767E-1
1.665280743E2,-6.869878769E-1,3.024861813E-1,-2.602505684E-2
1.670280743E2,9.197330475E-2,1.847671270E-1,-6.578421593E-2
1.675280743E2,-3.543701172E-1,1.654929817E-1,7.301426530E-1
1.680280743E2,3.036680222E-1,-1.174407452E-1,8.114846349E-1
1.685280743E2,-9.708986282E-1,-3.037753701E-2,3.762286901E-2
1.690280743E2,1.171697617E0,5.125964880E-1,5.250594616E-1
1.695280743E2,-2.452106476E-1,2.943688333E-1,5.491805077E-1
1.700280743E2,-3.977193832E-1,7.085615396E-1,3.452706039E-1
1.705280743E2,-2.641143799E-1,8.188394308E-1,-1.084937453E-1
1.710280743E2,4.642295837E-2,4.620195627E-1,1.693374962E-1
1.715280743E2,-6.147480011E-2,-4.884384871E-1,2.630280256E-1
1.720280743E2,-3.418064117E-2,-4.561368227E-1,-1.772046089E-2
1.725280743E2,1.700830460E-1,-6.653161049E-1,4.122911692E-1
1.730280743E2,6.128349304E-1,-3.880153894E-1,1.274894476E-1
1.735280743E2,5.758104324E-1,-4.754274487E-1,6.274702549E-1
1.740280743E2,3.409290314E-1,-5.379760861E-1,-3.070948124E-1
1.745280743E2,-4.715108871E-1,-2.747742534E-1,-7.774982452E-1
1.750280743E2,-1.122356415E0,-2.445252538E-1,-1.578202248E-1
1.755280743E2,4.116420746E-1,-2.809746861E-1,-6.773062944E-1
1.760280743E2,2.456302643E-1,-2.785941958E-2,-4.915412664E-1
1.765280743E2,-1.747045517E-1,6.520739198E-2,-2.450633049E-1
1.770280743E2,-1.419830322E-2,7.223446369E-1,-5.879175663E-1
1.775280743E2,3.530740738E-1,-1.185928583E-1,2.382373810E-2
1.780280743E2,-1.152821541E0,-6.916503906E-1,-3.023772240E-1
1.785280743E2,1.363563538E-1,-5.334848762E-1,3.667354584E-2
1.790280743E2,-9.084205627E-1,-9.648001194E-2,-3.874874115E-1
1.795280743E2,-4.634609222E-1,-1.373584270E-1,-4.992480278E-1
1.800280743E2,5.792484283E-1,3.284299374E-2,-5.026030540E-2
1.805280743E2,-1.437244415E-1,-3.852176666E-1,5.293087959E-1
1.810280743E2,8.421354294E-1,-2.616660595E-1,3.333027363E-1
1.815280743E2,-5.790729523E-1,-4.731396437E-1,4.645965099E-1
1.820280743E2,1.956201553E0,-1.156667471E-1,4.500412941E-2
1.825280743E2,-6.546440125E-1,-1.902843714E-1,4.937387705E-1
1.830280743E2,7.374143600E-1,2.117465734E-1,9.802896976E-1
1.835280743E2,-3.523254395E-2,-2.854462862E-1,-8.586276770E-1
1.840280743E2,-8.079767227E-1,2.671499252E-1,-2.307987213E-2
1.845280743E2,-2.052202225E-1,-5.131094456E-1,1.038329482E0
1.850280743E2,-2.483100891E-1,-3.189864159E-1,-5.556163788E-1
1.855280743E2,8.973073959E-1,-1.956384182E-1,1.267326236E0
1.860280743E2,6.284446716E-1,-2.949808836E-1,-3.583749533E-1
1.865280743E2,-7.389087677E-1,-4.988057613E-1,9.442538023E-1
1.870280743E2,5.800027847E-1,-1.833128929E-2,-4.214142561E-1
