"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.826281355E2,4.521712661E-3,-4.477265291E-3,-1.850571949E-3
1.831257555E2,1.837028004E-2,2.009793371E-2,-1.834946126E-2
1.836233772E2,-1.145022223E-3,-2.263188362E-2,3.071251139E-2
1.841209982E2,3.875251394E-3,-1.202401146E-2,1.002510637E-2
1.846186196E2,-1.281490736E-2,-1.167388912E-2,8.086666465E-3
1.851162416E2,-1.789537491E-3,-6.813869812E-3,3.623698838E-3
1.856138621E2,3.516387939E-2,-4.693879746E-4,6.193830632E-4
1.861114841E2,-1.307532843E-2,3.521692473E-3,-5.810639355E-3
1.866091048E2,-1.116086263E-3,1.077298075E-2,-5.042879842E-3
1.871067268E2,-2.131158486E-3,6.875176914E-3,1.377175562E-3
1.876043490E2,1.766299456E-2,7.637050003E-4,4.755752161E-5
