"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.651985024E2,2.618605644E-2,6.782743335E-2,-6.548951566E-2
1.656960553E2,-3.178725392E-2,1.290887501E-2,2.565279230E-2
1.661936072E2,2.328175306E-2,5.315625574E-3,-1.286196336E-2
1.666911604E2,-1.740192436E-2,-1.203588955E-2,4.102775455E-2
1.671887124E2,1.955780573E-2,3.162749857E-2,3.264216706E-3
1.676862653E2,-2.873831615E-2,3.661407158E-2,-4.001801088E-2
1.681838173E2,1.203650609E-2,-1.308963634E-2,2.016090974E-2
1.686813706E2,1.009095274E-2,2.036785707E-2,-2.662905306E-2
1.691789226E2,3.360765427E-2,-7.124441862E-2,3.836628050E-2
1.696764759E2,3.227229416E-2,7.871549577E-3,6.479393691E-3
1.701740279E2,-5.236946046E-3,2.117439359E-2,-1.524670422E-2
1.706715799E2,-2.134815976E-2,-5.196999013E-2,3.232631460E-2
1.711691319E2,1.837889701E-1,1.819441617E-1,-3.404045478E-2
1.716666854E2,1.344584823E-1,-7.749293000E-2,2.628520131E-2
1.721642384E2,1.176361442E-1,-5.744393542E-2,5.617316812E-3
1.726617915E2,-1.834520884E-2,1.108715087E-1,-1.654862054E-2
1.731593445E2,1.643746346E-1,8.796448819E-4,7.940372080E-2
1.736568983E2,-7.931782864E-3,5.704834312E-2,-1.345037222E-1
1.741544513E2,2.993048131E-1,9.952764213E-2,-1.181834638E-1
1.746520056E2,-6.624738127E-2,-6.670011580E-2,-3.088117763E-2
1.751495596E2,-5.248474330E-2,-3.317311406E-2,3.562897071E-2
1.756471138E2,-6.048123166E-2,-5.335887522E-2,-1.153460238E-3
1.761446678E2,2.139013633E-2,-4.156420473E-3,-2.971040085E-4
1.766422221E2,1.747113913E-1,5.787724257E-2,-1.566496640E-1
1.771397761E2,6.665177643E-2,4.153928533E-2,-3.172496706E-2
1.776373313E2,1.659444124E-1,6.616637856E-2,2.700948715E-2
1.781348863E2,-1.092506573E-1,-5.015722290E-2,1.478814147E-2
1.786324418E2,1.050493345E-1,-1.424439438E-2,-3.630057443E-3
1.791299958E2,-2.471682429E-2,2.962672152E-2,-3.411856480E-3
1.796275505E2,5.911073461E-2,3.242586553E-2,-1.562284119E-2
1.801251055E2,-4.595360905E-2,-2.155499347E-2,-1.392057538E-2
1.806226607E2,-1.080909446E-1,-7.712879777E-2,3.586786985E-2
1.811202158E2,-4.537041858E-2,-4.508631676E-2,3.827254102E-2
1.816177707E2,5.648376048E-2,6.919790804E-2,5.394324660E-3
1.821153257E2,-9.839149565E-2,-8.864793181E-2,1.918158829E-1
1.826128811E2,5.113573745E-2,-1.148230955E-1,9.914704412E-2
1.831104361E2,2.430933155E-2,3.409539536E-2,-4.285861924E-2
1.836079924E2,5.918530375E-2,4.136290029E-2,-1.365987957E-1
1.841055474E2,6.156256422E-2,8.875067532E-2,-1.553426832E-1
1.846031023E2,-2.872786671E-2,-1.325860620E-1,4.696801677E-2
1.851006583E2,1.027186401E-2,-6.420431286E-2,5.342393368E-2
1.855982132E2,6.921190303E-3,5.978399422E-3,-8.766690269E-3
1.860957692E2,-4.147679359E-2,3.765778150E-3,-1.924418099E-2
1.865933244E2,5.414490402E-2,-1.726213843E-2,2.691742964E-3
1.870908804E2,2.544892766E-2,2.792094275E-2,-1.688576769E-3
1.875884353E2,-3.316434473E-2,4.434909672E-2,-1.773568802E-2
