"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.777553531E1,-3.693750000E1,2.343750000E1,2.268750191E0
2.827553531E1,-3.663750076E1,2.491875076E1,1.575000048E0
2.877553531E1,-3.785625076E1,2.422500038E1,1.968750119E0
2.927553531E1,-3.781875229E1,2.591250038E1,1.837500095E0
2.977553531E1,-3.933750153E1,2.443125153E1,2.531250000E0
3.027553531E1,-3.855000305E1,2.596875191E1,4.443750381E0
3.077553531E1,-3.930000305E1,2.445000076E1,5.981250286E0
3.127553531E1,-3.856875229E1,2.495625114E1,8.025000572E0
3.177553531E1,-3.813750076E1,2.439375114E1,9.525000572E0
3.227553531E1,-3.721875000E1,2.405625153E1,1.175625038E1
3.277553531E1,-3.620625305E1,2.407500076E1,1.158750057E1
3.327553531E1,-3.547500229E1,2.259375000E1,1.291875076E1
3.377553531E1,-3.408750153E1,2.287500000E1,1.267500019E1
3.427553531E1,-3.408750153E1,2.107500076E1,1.252500057E1
3.477553531E1,-3.256875229E1,2.248125076E1,1.192500019E1
3.527553531E1,-3.271875000E1,2.004375076E1,1.128750038E1
3.577553531E1,-3.080625153E1,2.150625038E1,9.712500572E0
3.627553531E1,-3.161250114E1,1.876875114E1,8.043750763E0
3.677553531E1,-2.956875038E1,2.010000038E1,6.937500477E0
3.727553531E1,-3.091875076E1,1.884375000E1,5.268750191E0
3.777553531E1,-2.970000076E1,2.098125076E1,4.537500381E0
3.827553531E1,-3.020625114E1,2.075625038E1,3.206250191E0
3.877553531E1,-3.009375191E1,2.191875076E1,3.056250095E0
3.927553531E1,-3.118125153E1,2.235000038E1,2.043750048E0
3.977553531E1,-3.247500229E1,2.238750076E1,2.287500143E0
4.027553531E1,-3.346875000E1,2.398125076E1,2.250000000E0
4.077553531E1,-3.556875229E1,2.319375038E1,3.787500143E0
4.127553531E1,-3.502500153E1,2.518125153E1,4.350000381E0
4.177553531E1,-3.669375229E1,2.392500114E1,4.687500000E0
4.227553531E1,-3.592500305E1,2.521875191E1,4.181250095E0
4.277553531E1,-3.716250229E1,2.287500000E1,3.637500048E0
4.327553531E1,-3.620625305E1,2.385000038E1,3.843750238E0
4.377553531E1,-3.710625076E1,2.115000153E1,2.812500000E0
4.427553531E1,-3.562500000E1,2.169375038E1,2.118750095E0
4.477553531E1,-3.600000000E1,1.983750153E1,2.062500119E-1
4.527553531E1,-3.577500153E1,1.981875038E1,-1.050000072E0
4.577553531E1,-3.586875153E1,1.955625153E1,-1.856250048E0
4.627553531E1,-3.579375076E1,1.927500153E1,-1.931250095E0
4.677553531E1,-3.564375305E1,1.993125153E1,-3.056250095E0
4.727553531E1,-3.620625305E1,1.959375000E1,-3.975000143E0
4.777553531E1,-3.491250229E1,2.176875114E1,-5.081250191E0
4.827553531E1,-3.530625153E1,2.120625114E1,-6.206250191E0
4.877553531E1,-3.418125153E1,2.338125038E1,-7.481250286E0
4.927553531E1,-3.498750305E1,2.223750114E1,-8.887500763E0
4.977553531E1,-3.478125000E1,2.280000114E1,-9.731250763E0
5.027553531E1,-3.585000229E1,2.137500000E1,-1.035000038E1
5.077553531E1,-3.502500153E1,2.251875114E1,-1.025625038E1
5.127553531E1,-3.489375305E1,2.244375038E1,-1.076250076E1
5.177553531E1,-3.506250000E1,2.216250038E1,-9.750000000E0
5.227553531E1,-3.431250000E1,2.291250038E1,-9.918750763E0
5.277553531E1,-3.465000153E1,2.221875000E1,-9.412500381E0
5.327553531E1,-3.290625000E1,2.422500038E1,-9.243750572E0
5.377553531E1,-3.346875000E1,2.341875076E1,-9.262500763E0
5.427553531E1,-3.174375153E1,2.548125076E1,-9.993750572E0
5.477553531E1,-3.268125153E1,2.418750191E1,-1.053750038E1
5.527553531E1,-3.138750076E1,2.490000153E1,-1.228125095E1
5.577553531E1,-3.234375000E1,2.373750114E1,-1.237500095E1
5.627553545E1,-3.268125153E1,2.332500076E1,-1.336875057E1
5.677553545E1,-3.275625229E1,2.326875114E1,-1.411875057E1
5.727553545E1,-3.330000305E1,2.291250038E1,-1.355625057E1
5.777553545E1,-3.301875305E1,2.306250000E1,-1.404375076E1
5.827553545E1,-3.305625153E1,2.291250038E1,-1.359375095E1
5.877553545E1,-3.230625153E1,2.379375076E1,-1.316250038E1
5.927553545E1,-3.341250229E1,2.315625000E1,-1.087500000E1
5.977553545E1,-3.200625229E1,2.471250153E1,-1.110000038E1
