"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.612949922E2,-2.402720451E-1,-2.438547611E-1,1.459188461E-1
1.617949922E2,1.822355986E-1,-1.617907286E-1,-1.234426498E-1
1.622949922E2,3.351174593E-1,5.788258314E-1,-9.821796417E-2
1.627949922E2,9.356296062E-2,3.161957264E-1,-2.250957489E-2
1.632949922E2,2.146971226E-2,8.785891533E-2,-6.663322449E-3
1.637949922E2,-7.600367069E-1,-1.787348628E0,3.943948746E-1
1.642949922E2,-5.383361578E-1,-9.130791426E-1,-1.248025894E-1
1.647949922E2,-2.215455770E-1,-4.562999010E-1,1.639871597E-1
1.652949922E2,-8.727848530E-2,-2.360739708E-1,2.553272247E-2
1.657949922E2,-1.353609562E-2,-3.824865818E-2,4.393768311E-2
1.662949922E2,-1.627421379E-2,-5.034708977E-2,-3.444099426E-2
1.667949922E2,4.903078079E-3,1.236605644E-2,2.618694305E-2
1.672949922E2,-4.942488670E-2,1.606333256E-2,-8.597087860E-2
1.677949922E2,-3.869044781E-2,-6.396055222E-2,-2.032470703E-2
1.682949922E2,-1.862835884E-2,9.108901024E-3,1.444053650E-2
1.687949922E2,-6.002783775E-3,7.426738739E-4,2.907752991E-3
1.692949922E2,-2.182006836E-3,-8.434057236E-3,-2.296924591E-2
1.697949922E2,2.108514309E-2,4.321300983E-2,-2.301216125E-3
1.702949922E2,1.841115952E-2,-2.935278416E-2,-2.164840698E-2
1.707949922E2,-1.658999920E-2,-4.012465477E-3,1.149272919E-2
1.712949922E2,1.178991795E-2,-9.300112724E-3,-1.575756073E-2
1.717949922E2,1.234698296E-2,1.337742805E-2,1.532840729E-2
1.722949922E2,2.729058266E-3,1.206827164E-2,-1.678752899E-2
1.727949922E2,-1.599752903E-2,1.419198513E-2,1.320552826E-2
1.732949922E2,-1.153743267E-2,-3.996765614E-2,-5.800247192E-3
1.737949922E2,-2.024996281E-2,3.612160683E-3,3.105640411E-2
1.742949922E2,7.886528969E-3,-1.351773739E-2,4.114151001E-3
1.747949922E2,-5.526661873E-3,8.694291115E-3,9.887695312E-3
1.752949922E2,-3.685832024E-3,2.247440815E-2,-1.852893829E-2
1.757949922E2,-7.715821266E-3,-1.468360424E-2,-2.310943604E-2
1.762949922E2,2.448976040E-2,1.740968227E-2,-9.474754333E-3
1.767949922E2,3.624093533E-2,8.981227875E-3,6.597518921E-3
1.772949922E2,-4.654240608E-2,3.460049629E-3,-1.816082001E-2
1.777949922E2,-1.116132736E-1,-4.634857178E-2,-5.253791809E-3
1.782949922E2,-5.204677582E-4,-2.601420879E-2,1.624011993E-2
1.787949922E2,5.013394356E-2,6.383061409E-3,-4.607200623E-3
1.792949922E2,5.110931396E-2,7.941710949E-2,3.735542297E-2
1.797949922E2,-2.450311184E-2,-8.916497231E-3,-6.861686707E-3
1.802949922E2,-4.786825180E-2,-4.120898247E-2,1.070976257E-2
1.807949922E2,1.501727104E-1,-7.950181961E-1,2.008228302E-1
1.812949922E2,-1.305094481E0,-3.691973686E-1,-6.786746979E-1
1.817949922E2,2.829650342E-1,1.043935418E0,6.134138107E-1
1.822949922E2,-3.432801366E-1,5.417017937E-1,-1.406784058E-1
1.827949922E2,-1.234829426E-1,1.042442322E-1,-9.228706360E-3
1.832949922E2,1.266606450E-1,1.805211306E-1,-3.512859344E-2
1.837949922E2,-2.396856546E-1,6.336581707E-2,1.281080246E-1
1.842949922E2,-8.911478519E-2,-1.801322699E-1,-2.231683731E-1
1.847949922E2,1.618835926E-1,-8.413112164E-2,-4.521465302E-2
1.852949922E2,-2.535833120E-1,-4.350864887E-2,1.463289261E-1
1.857949922E2,-1.124417782E-2,3.795707226E-2,-7.725334167E-2
1.862949922E2,-6.550240517E-2,-1.086565256E-1,1.535730362E-1
1.867949922E2,-5.143356323E-2,2.852578163E-1,-2.244062424E-1
