"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.834142097E2,6.657539401E-3,1.200423390E-2,-1.747848932E-3
1.839153257E2,3.889570478E-3,-1.405456662E-2,2.705853432E-3
1.844164414E2,-1.360125281E-2,1.845632866E-2,2.775355242E-3
1.849175574E2,-6.470512599E-3,6.254201289E-3,-4.676673561E-4
1.854186735E2,-3.148097778E-3,-7.529966533E-4,-6.524263881E-4
1.859197895E2,-2.752000699E-3,3.534898907E-2,-6.791702472E-4
1.864209057E2,1.122756861E-3,-7.766532712E-3,6.465846673E-4
1.869220217E2,4.858841654E-3,-9.751637466E-3,2.911281772E-3
1.874231380E2,-5.828671157E-3,2.417355776E-3,-3.404114395E-4
1.879242540E2,-1.971321879E-3,8.211422712E-3,-3.105588257E-5
1.884253715E2,1.200870378E-3,-2.283421811E-3,1.264254563E-3
