"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.403114054E1,-2.667997181E-1,6.340980053E0,7.529016495E0
1.453114054E1,-3.014956415E-1,6.205187321E0,7.576872826E0
1.503114054E1,-3.337987661E-1,6.112465382E0,7.713263988E0
1.553114054E1,-3.912265003E-1,6.171687603E0,7.838887215E0
1.603114054E1,-2.997010350E-1,6.315855503E0,7.320840836E0
1.653114054E1,-3.768695593E-1,6.098108292E0,7.754539967E0
1.703114054E1,-2.566302419E-1,6.218348026E0,7.558328629E0
1.753114054E1,-3.924229145E-1,6.074778557E0,7.837690353E0
1.803114054E1,-4.612165689E-1,6.143572330E0,8.255238533E0
1.853114054E1,2.871387303E-1,5.895915031E0,7.246663570E0
1.903114054E1,-4.929214716E-1,5.332405090E0,8.759525299E0
1.953114054E1,1.800599098E-1,5.208576679E0,8.263014793E0
2.003114054E1,2.027917206E-1,5.150550842E0,8.507082939E0
2.053114054E1,-8.793623447E-1,5.728417397E0,7.872386456E0
2.103114054E1,-1.313061476E0,5.834897995E0,6.039484501E0
2.153114054E1,4.097708762E-1,4.351946354E0,9.491728783E0
2.203114054E1,3.320041299E-1,3.927818298E0,9.196215630E0
2.253114054E1,7.740781307E-1,3.562314749E0,8.907880783E0
2.303114054E1,3.290131092E-1,3.291327477E0,9.324232101E0
2.353114054E1,2.931207716E-1,3.244667530E0,9.277571678E0
2.403114054E1,6.364908218E-1,3.241078377E0,9.394221306E0
2.453114054E1,-3.649054468E-2,2.901895761E0,8.822935104E0
2.503114054E1,-3.529413417E-2,2.788236618E0,9.663414001E0
2.553114054E1,6.879365444E-2,2.826521635E0,9.521639824E0
2.603114054E1,-8.015955985E-2,2.608176708E0,9.306285858E0
2.653114054E1,-8.135596663E-2,2.638685226E0,9.766305923E0
2.703114054E1,-4.007977992E-2,2.663809776E0,9.402596474E0
2.753114054E1,-2.297109663E-1,2.619542599E0,9.306285858E0
2.803114054E1,-6.999006122E-2,2.548954248E0,9.427721024E0
2.853114054E1,-3.170489892E-2,2.657229662E0,9.402596474E0
2.903114054E1,-1.417747438E-1,2.553740025E0,9.828518867E0
2.953114054E1,2.572284266E-2,2.670390129E0,9.268598557E0
3.003114054E1,-5.922235921E-2,2.590230465E0,9.475577354E0
3.053114054E1,-1.399801224E-1,2.549552441E0,9.400801659E0
3.103114054E1,-1.100698411E-1,2.358126640E0,9.610772133E0
3.153114054E1,-5.144568533E-2,2.437089920E0,9.659226418E0
3.203114054E1,-1.818545163E-1,2.415554523E0,9.239286423E0
3.253114054E1,-1.519442350E-1,2.381456852E0,9.625128746E0
3.303114054E1,-1.758724600E-1,2.343769789E0,9.391230583E0
3.353114054E1,-5.383851007E-2,2.329412937E0,9.507282257E0
3.403114054E1,-1.848455518E-1,2.277967215E0,9.969695091E0
3.453114054E1,-5.623133108E-2,2.362314224E0,9.355937004E0
3.503114054E1,2.273181453E-2,2.271985054E0,9.593423843E0
3.553114054E1,-4.247260094E-1,2.317448616E0,9.641879082E0
3.603114054E1,-1.932204217E-1,2.283949137E0,9.359525681E0
3.653114054E1,7.357929647E-2,2.307877541E0,9.296713829E0
3.703114054E1,-2.165504545E-1,2.269592285E0,9.764511108E0
3.753114054E1,1.417747438E-1,2.321038008E0,9.297312737E0
3.803114054E1,-2.745763958E-1,2.288734913E0,9.404989243E0
3.853114054E1,-1.196411327E-1,2.271985054E0,9.742377281E0
3.903114054E1,-2.249253243E-1,2.246262312E0,9.719645500E0
