"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.474975964E2,-5.955931731E-3,3.054323839E-3,-2.138026757E-3
1.480017544E2,-7.941242307E-3,2.764163166E-2,2.748891478E-3
1.485059123E2,-2.244928107E-2,-2.657261863E-2,-2.290742844E-2
1.490100726E2,4.489856213E-2,-1.939495653E-2,1.328630932E-2
1.495142277E2,-1.027780026E-1,3.359756200E-3,7.635809598E-4
1.500183852E2,7.635809947E-3,-4.276053514E-3,-2.000582218E-2
1.505225426E2,1.918115467E-1,-2.321286127E-2,2.412915789E-2
1.510266998E2,-8.445205539E-2,-4.123337101E-3,-1.496618707E-2
1.515308569E2,3.543015569E-2,-1.420260593E-2,-1.221729536E-2
1.520350140E2,-1.237001177E-2,1.970038936E-2,2.046396956E-2
1.525391712E2,2.214384824E-2,1.237001177E-2,1.618791744E-2
1.530433282E2,1.237001177E-2,2.748891478E-3,-4.382954910E-2
1.535474851E2,3.680460155E-2,-5.192350596E-3,1.221729536E-2
1.540516418E2,-1.954767294E-2,3.680460155E-2,-7.941242307E-3
1.545557982E2,4.230238497E-2,-4.886918236E-3,8.460476995E-2
1.550599545E2,-1.151480079E-1,9.621120058E-3,-5.421425030E-2
1.555641105E2,6.414080039E-3,-4.260781780E-2,-5.787943676E-2
1.560682664E2,-2.351829410E-2,-1.771507785E-2,3.359756200E-3
1.565724220E2,1.970038936E-2,1.282816008E-2,-1.985310577E-3
1.570765775E2,4.581485991E-4,1.343902480E-2,-5.955931731E-3
1.575807328E2,3.970621154E-3,1.221729559E-3,-1.374445739E-3
1.580848879E2,-2.657261863E-2,1.679878100E-3,-6.719512399E-3
1.585890428E2,-2.550360374E-2,-2.474002354E-2,5.345067009E-3
1.590931974E2,4.123337194E-2,1.740964688E-2,2.443459118E-3
1.595973519E2,-6.719512399E-3,6.719512399E-3,-3.817904973E-3
1.601015062E2,-3.878991306E-2,1.038470119E-2,1.389717404E-2
1.606056604E2,2.138026757E-3,7.330377586E-3,-2.290742937E-3
1.611098144E2,-3.023780696E-2,-1.191186346E-2,-2.076940238E-2
1.616139684E2,2.993237413E-2,-2.306014486E-2,-7.635809947E-3
1.621181227E2,2.138026757E-3,2.672533318E-2,1.893680729E-2
1.626222776E2,-2.183841541E-2,1.099556591E-2,-1.832594397E-3
1.631264331E2,2.183841541E-2,-8.246674202E-3,-4.276053514E-3
1.636305892E2,-9.162971750E-3,7.635809947E-3,4.276053514E-3
1.641347458E2,-2.138026804E-2,4.886918236E-3,-6.566796452E-3
1.646389024E2,2.901607659E-3,-8.399390616E-3,-1.939495653E-2
1.651430590E2,-1.603520103E-2,-1.542433538E-2,-1.450803876E-2
1.656472155E2,3.054323839E-3,-3.207040019E-3,1.221729559E-3
1.661513719E2,3.176496923E-2,1.374445762E-2,8.093958721E-3
1.666555282E2,-6.719512399E-3,-6.566796452E-3,1.282816008E-2
1.671596845E2,-2.993237413E-2,1.863137633E-2,-8.704823442E-3
1.676638408E2,-2.825249545E-2,3.054323839E-3,-1.481347065E-2
1.681679974E2,-1.817322709E-2,-9.162971983E-4,-1.664606482E-2
1.686721540E2,-1.023198478E-2,-1.007926930E-2,-8.399390616E-3
1.691763106E2,5.650499370E-3,1.527161949E-4,8.704823442E-3
